Radius, # Bins, Delta, N, MSE, PSNR, SSIM
1, 32, 20, 3, 1036.877, 17.974, 0.375
1, 32, 40, 12, 343.627, 22.770, 0.569
1, 32, 60, 11, 338.702, 22.833, 0.572
1, 32, 80, 11, 337.346, 22.850, 0.574
1, 32, 100, 15, 328.496, 22.966, 0.574
1, 64, 100, 14, 322.910, 23.040, 0.578
2, 32, 100, 2, 320.689, 23.070, 0.584
2, 64, 100, 2, 315.177, 23.145, 0.589
