Radius, # Bins, Delta, N, MSE, PSNR, SSIM
1, 32, 20, 3, 1722.929, 15.768, 0.277
1, 32, 40, 12, 1312.291, 16.951, 0.379
1, 32, 60, 11, 1301.654, 16.986, 0.381
1, 32, 100, 13, 1247.130, 17.172, 0.387
1, 64, 100, 14, 1243.085, 17.186, 0.391
2, 32, 40, 22, 426.481, 21.832, 0.510
2, 32, 80, 17, 426.109, 21.836, 0.509
2, 32, 100, 13, 420.188, 21.896, 0.510
2, 64, 100, 13, 417.138, 21.928, 0.517
2, 128, 100, 19, 413.582, 21.965, 0.518
