Radius, # Bins, Delta, N, MSE, PSNR, SSIM
1, 32, 20, 3, 2772.085, 13.703, 0.324
1, 32, 40, 12, 2194.189, 14.718, 0.436
1, 32, 60, 10, 2181.052, 14.744, 0.438
1, 32, 100, 13, 2101.922, 14.905, 0.443
1, 64, 100, 14, 2099.816, 14.909, 0.445
1, 128, 100, 14, 2098.736, 14.911, 0.446
2, 32, 40, 11, 682.865, 19.787, 0.567
2, 32, 100, 5, 672.964, 19.851, 0.566
2, 64, 100, 6, 671.498, 19.860, 0.572
2, 128, 100, 7, 669.507, 19.873, 0.573
